name,leq_mean,leq_var,leq_std,leq_max,leq_10,leq_25,leq_median,leq_75,leq_90,leq_10-leq_90,loudness_mean,loudness_var,loudness_std,loudness_max,loudness_10,loudness_25,loudness_median,loudness_75,loudness_90,loudness_10-loudness_90,roughness_mean,roughness_var,roughness_std,roughness_max,roughness_10,roughness_25,roughness_median,roughness_75,roughness_90,roughness_10-roughness_90,sharpness_mean,sharpness_var,sharpness_std,sharpness_max,sharpness_10,sharpness_25,sharpness_median,sharpness_75,sharpness_90,sharpness_10-sharpness_90,fluct_mean,fluct_var,fluct_std,fluct_max,fluct_10,fluct_25,fluct_median,fluct_75,fluct_90,fluct_10-fluct_90,tonality_mean,tonality_var,tonality_std,tonality_max,tonality_10,tonality_25,tonality_median,tonality_75,tonality_90,tonality_10-tonality_90
Record90919.xls,54.23881148,25.47208217,5.04721178,68.70233154,48.31947327,50.52050781,53.27984619,57.85681152,60.87197113,12.55249786,7.179094668,5.503291759,2.346744869,22.70999908,4.534500122,5.493000031,6.994999886,8.423999786,9.852999687,5.318499565,1.363138381,0.10708506,0.327241035,4.468170166,1.049023271,1.198989809,1.355809689,1.485985339,1.635044336,0.586021066,1.551569905,0.058201835,0.241336465,2.44975543,1.288573921,1.354942918,1.498780727,1.705194116,1.926549971,0.63797605,0.009913233,0.000113909,0.010674356,0.076630719,0.003647757,0.00528442,0.006786832,0.009925221,0.016217442,0.012569685,0.048465224,0.002103349,0.04587861,0.235585302,0,0,0.041349135,0.07665062,0.112650845,0.112650845
Record91086.xls,50.62579318,69.41924753,8.332191742,75.23576355,43.58083916,44.28099823,46.27407074,55.9389534,65.16427231,21.58343315,5.383907467,9.601547081,3.099739633,23.57999992,3.503999949,3.743000031,4.210000038,5.375999928,9.239500046,5.735500097,1.401145863,0.351744977,0.593085445,3.164749622,0.901041687,0.967208356,1.115338087,1.784589112,2.373159409,1.472117722,2.112811696,0.229077204,0.478790522,4.959942341,1.771681845,1.837830663,1.959836721,2.164547682,2.680405736,0.908723891,0.052881395,0.002652542,0.051510328,0.196439356,0.0057709,0.013222455,0.031767346,0.082018711,0.141563982,0.135793082,0.056104961,0.003075946,0.055480959,0.427633166,0,0,0.046866879,0.085038081,0.124492362,0.124492362
Record91240.xls,50.19409636,1.549101079,1.244684218,55.69231796,48.59259224,49.44133759,50.2264328,50.81847382,51.55409813,2.96150589,5.699381499,0.307835431,0.555026744,9.163000107,5.037500143,5.368999958,5.673999786,5.974999905,6.325000048,1.287499905,1.201193022,0.009015073,0.094948462,1.439230204,1.119175553,1.161814213,1.20174402,1.246944964,1.295018733,0.175843179,1.813375181,0.018810495,0.137200194,2.275693178,1.649520159,1.714660168,1.790803671,1.898319006,2.009425402,0.359905243,0.006024861,9.22E-05,0.009605129,0.070067316,0.002433501,0.00284174,0.003565194,0.004663425,0.0072605,0.004826999,0.079227967,0.003177235,0.056387039,0.367031902,0,0.0381115,0.076112345,0.115332507,0.151831277,0.151831277
Record91553.xls,50.36954445,14.02845959,3.745625019,58.07055664,45.53785133,46.71989822,50.07917023,53.79623795,55.52749634,9.989645004,6.067622055,2.611520629,1.6165954,11.02200031,4.124000072,4.539999962,5.945000172,7.309000015,8.317500114,4.193500042,1.284631684,0.042536685,0.206245809,1.806777716,1.056518614,1.120633125,1.253932416,1.424202502,1.603171647,0.546653032,2.339521233,0.177252388,0.421163431,3.488178968,1.801217854,1.929635644,2.338872671,2.650041342,2.899072886,1.097855031,0.028007681,0.000215818,0.014692873,0.077307194,0.011242745,0.01708728,0.02566205,0.036671536,0.048937554,0.037694809,0.038669862,0.001524608,0.039060132,0.287325561,0,0,0.032596055,0.060266219,0.087456513,0.087456513
Record91583.xls,51.67847393,7.355740907,2.712267477,55.58763504,45.8590889,51.80461121,52.56690979,53.15340042,53.67207718,7.812988281,7.430967982,1.800190394,1.342189473,9.406999588,4.517499924,7.481999874,7.840000153,8.156000137,8.456999779,3.939499855,1.284885976,0.015538663,0.124655125,1.535753727,1.096464276,1.257199824,1.31813699,1.3621068,1.392475128,0.296010852,3.077490099,0.215772882,0.464678993,3.737165689,2.121716738,3.101152897,3.214635849,3.316441059,3.433699846,1.311983109,0.004193374,5.44E-05,0.007377674,0.053002562,0.001323486,0.001519283,0.001897913,0.003068302,0.008189876,0.00686639,0.032747267,0.001045468,0.032345215,0.15220724,0,0,0.030162212,0.055134363,0.077118345,0.077118345
Record91590.xls,50.40115031,11.38135569,3.373776452,56.4164505,44.88628197,46.36313248,51.90821457,52.65798569,53.45691109,8.57062912,6.759041996,2.920674222,1.709606526,10.51599979,3.927000046,4.907999992,7.514999866,7.927000046,8.324500084,4.397500038,1.198584771,0.02568519,0.160267222,1.601916313,0.964935124,1.068541706,1.262669802,1.325232565,1.357679486,0.392744362,2.814591167,0.347721446,0.589889067,3.597690344,1.741698623,2.400005102,3.106310129,3.207374334,3.290295124,1.548596501,0.005267511,5.63E-05,0.007502765,0.052821871,0.001375289,0.001636928,0.002626059,0.005548171,0.01013913,0.008763841,0.041684477,0.001800036,0.042441939,0.224423975,0,0,0.036140107,0.065017313,0.100606427,0.100606427
Record91591.xls,51.48705742,7.222835832,2.687652875,55.82583237,47.67463112,51.56452942,52.20540237,52.78129959,53.3186512,5.644020081,7.205300353,1.432264105,1.197198495,10.43099976,5.681499958,7.156000137,7.493000031,7.788000107,8.082000256,2.400500298,1.23322303,0.016799157,0.129612551,1.594625354,0.99890995,1.229958594,1.267020822,1.298003376,1.333139122,0.334229171,3.149101686,0.166747795,0.408493037,3.705299139,2.756368279,3.147664309,3.262202978,3.352477074,3.426446557,0.670078278,0.003707858,5.30E-05,0.007279283,0.053294327,0.001262346,0.001493953,0.001929242,0.002882176,0.005165167,0.003902821,0.03386283,0.001162009,0.034100395,0.158644438,0,0,0.030973697,0.058005944,0.081527717,0.081527717
Record91594.xls,51.64699011,4.599122771,2.144651873,56.25623703,50.36880493,51.27854919,52.05006409,52.75704956,53.43288612,3.064081192,7.323570821,1.127174258,1.062062657,9.862000465,6.686500072,7.138999939,7.504000187,7.853000164,8.22149992,1.534999847,1.28809103,0.012882595,0.113502385,1.507669806,1.213552713,1.267294288,1.30443579,1.339161754,1.377094448,0.163541734,3.176354033,0.163610468,0.404631932,3.852520227,2.979703307,3.142328024,3.257907629,3.375980377,3.483600736,0.503897429,0.004196589,7.59E-05,0.008715553,0.06993445,0.001347116,0.001535508,0.001918924,0.002598394,0.006106913,0.004759797,0.036675856,0.001238733,0.035208165,0.17566514,0,0,0.034614425,0.061261661,0.08352717,0.08352717
Record91595.xls,52.74489477,1.042090088,1.020873515,57.00228882,51.51519966,52.0912323,52.74234009,53.40958023,54.0562458,2.541046143,7.877758723,0.284794839,0.533851744,10.28899956,7.23149991,7.539999962,7.861000061,8.225999832,8.53949976,1.307999849,1.321097902,0.005622174,0.074981731,1.511481166,1.2537027,1.288682759,1.323687732,1.360054851,1.39135772,0.13765502,3.250827745,0.023095943,0.152027606,3.68742466,3.066238165,3.148602962,3.244004488,3.355345011,3.454500437,0.388262272,0.003395867,4.50E-05,0.006708043,0.050404076,0.001363892,0.001584376,0.001825144,0.002279412,0.003552195,0.002188302,0.041700679,0.001255738,0.035449014,0.173111603,0,0,0.043223776,0.067291118,0.088473964,0.088473964
Record91598.xls,52.85407836,0.453715488,0.673614004,54.93891144,51.98958206,52.40962601,52.87104797,53.26651764,53.69261551,1.703033447,7.901395023,0.148999856,0.386142436,9.151000023,7.429000139,7.644999981,7.888000011,8.147999763,8.399499893,0.970499754,1.305829176,0.004695926,0.06852735,1.519394159,1.255878925,1.281419456,1.307821453,1.33505547,1.358715832,0.102836907,3.256260309,0.013594279,0.11663602,3.65643692,3.108227372,3.172679186,3.255228758,3.335638762,3.407890201,0.299662828,0.003485581,5.31E-05,0.00728611,0.053086981,0.001158709,0.001364607,0.001714552,0.00236139,0.004800085,0.003641377,0.035980638,0.001116792,0.033430335,0.166765824,0,0,0.03639989,0.059599224,0.078561608,0.078561608
Record91652.xls,53.44384977,57.82213154,7.604424515,71.73860168,44.49169731,47.20470428,51.39603806,60.49861908,64.92302704,20.43132973,6.621797864,12.8114316,3.580580477,20.25,3.551000118,4.012000084,5.028999805,8.925999641,11.97100019,8.420000076,1.364520948,0.157788856,0.397229486,2.557258129,0.925148845,1.026524067,1.242794394,1.686194599,1.924609184,0.99946034,1.314710389,0.031114129,0.176454782,2.522536516,1.13847357,1.200705528,1.282092094,1.390449047,1.516135991,0.37766242,0.012062889,0.000214143,0.014635743,0.097287223,0.003585584,0.004542395,0.006669146,0.01542693,0.024029817,0.020444233,0.085108957,0.00507031,0.071231463,0.361347109,0,0.02637306,0.073556796,0.134186581,0.184689961,0.184689961
Record91669.xls,50.21234581,23.15222401,4.811889686,63.51863861,44.08604431,45.8207283,50.6386261,53.94960403,56.618433,12.53238869,5.167205695,2.2026517,1.484661759,11.82400036,3.499000072,3.898999929,5.025000095,6.099999905,7.25999999,3.760999918,1.187299855,0.029107476,0.170610433,1.70543623,0.956758022,1.068476677,1.192228615,1.306060314,1.40073514,0.443977118,1.389671251,0.028021014,0.167454388,2.064717293,1.194142938,1.257062554,1.365384459,1.506970167,1.62077719,0.426634252,0.011504487,0.000110057,0.010492317,0.066897087,0.002973761,0.004813776,0.008219122,0.014913744,0.021142834,0.018169073,0.054920208,0.002781328,0.052757078,0.328220099,0,0,0.047967494,0.088296048,0.12726137,0.12726137
Record91678.xls,58.43104954,30.37026243,5.511167071,70.2282486,49.68652534,54.89271545,59.32464981,62.6395874,64.633564,14.94703865,8.420163701,7.267466809,2.696783838,18.31999969,4.639499903,6.335000038,8.479000092,10.38799953,11.82450008,7.185000181,1.587135905,0.052977843,0.230170919,2.279424906,1.30183053,1.42900002,1.581548691,1.721479356,1.87877661,0.57694608,1.296967601,0.038080541,0.195211843,2.270529985,1.134623647,1.171911001,1.236976385,1.341800809,1.556331635,0.421707988,0.014869467,0.000158897,0.012607254,0.091869146,0.005707304,0.009003767,0.011745383,0.016665041,0.023498316,0.017791013,0.106496965,0.0052353,0.072381138,0.417048752,0,0.05152772,0.099440515,0.154506668,0.205378577,0.205378577
